Nome,Problema,Situação,Longitude,Latitude
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.865609246348356,-15.764737977613802
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.86788375959305,-15.768413742224926
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.8689356,-15.763862999999997
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.86887973999999,-15.763446250000003
Árvores do Campus,Árvore Tombada,Ponto aprovado,-47.868378580000005,-15.763591439999999
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.86833925,-15.763649629999994
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86872721,-15.765181779999999
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86864006,-15.765254969999999
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.8684515,-15.765373209999998
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.868420619999995,-15.765383759999994
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.8681313,-15.765593879999994
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86821008999999,-15.765562600000004
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86825276,-15.765517990000005
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86778381,-15.765815590000004
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86775393,-15.7658716
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86770441,-15.765880110000005
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.867535919999995,-15.766047870000001
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.86759866,-15.766171150000005
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.868394699999996,-15.765853690000004
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86833011,-15.76589524
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86831771,-15.765988050000002
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86857845,-15.765730840000007
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86888617999999,-15.765333230000001
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86888617999999,-15.765333230000001
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.86887058999999,-15.765400059999997
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86864615,-15.765487939999998
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.868618049999995,-15.765487610000001
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.867974939999996,-15.765922289999999
Árvores do Campus,Árvore com Risco de Tombamento,Ponto aprovado,-47.867847469999994,-15.765996259999993
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.86756463999999,-15.766208480000005
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86748485999999,-15.766240449999994
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.86787867,-15.766383270000006
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.86794075,-15.766361539999998
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.868137319999995,-15.766200759999997
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.868174399999994,-15.76617505000001
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86833617,-15.766071989999997
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86841879999999,-15.765997709999999
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.86866187,-15.765838169999997
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.86875465999999,-15.765786260000004
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86886681,-15.765707180000001
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.868963969999996,-15.765649870000004
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86920640999999,-15.765510600000006
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86920039999999,-15.765667269999991
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86924539999999,-15.765633060000004
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.868031259999995,-15.76671632999999
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86797111999999,-15.766751540000001
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86811280999999,-15.766672880000002
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86825835999999,-15.766536659999995
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86855158000001,-15.76633173
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86898642,-15.766043130000002
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86910442,-15.765963059999999
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.869201079999996,-15.765891909999995
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86884117,-15.766312419999998
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86839212999999,-15.766592489999994
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86828016,-15.766675889999995
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.8680693,-15.76682914
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86816698,-15.767009140000003
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.8681695,-15.767100029999995
Árvores do Campus,Árvore com Risco de Tombamento,Ponto aprovado,-47.86946265,-15.766261699999992
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87000589,-15.764921440000007
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86988344,-15.764760800000003
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.869874270000004,-15.764653840000005
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87100196,-15.764173040000006
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.8703909,-15.76474746
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87029854,-15.764689860000002
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.870272910000004,-15.764694500000003
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87017209,-15.764743219999994
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87090208,-15.763000630000004
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87072361,-15.76246951
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87072200000001,-15.762342890000003
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87072157,-15.76228751
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.870758099999996,-15.76226694
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.870783870000004,-15.76220718
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87081997999999,-15.762148609999999
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87090524,-15.761863520000007
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87090907,-15.761764550000004
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87115786999999,-15.760940519999993
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87118255,-15.76076422
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87120063,-15.760732689999996
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87133267,-15.760773099999994
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87121086999999,-15.761204419999999
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87114868999999,-15.761325620000008
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87106355,-15.76178901000001
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87100234,-15.761971410000006
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.870977929999995,-15.762123659999993
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87094698,-15.762430230000001
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.870960419999996,-15.762450130000003
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87100869,-15.762397389999995
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87105694,-15.762335599999998
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87117148,-15.761915019999995
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87145392,-15.761054210000003
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87138038999999,-15.761823049999999
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87131647,-15.762020000000003
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.8712478,-15.76224416
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.871222710000005,-15.762391169999997
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87133802,-15.762701109999998
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87144561,-15.76249259
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.871524019999995,-15.762415039999999
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.871512169999995,-15.762295370000004
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.87154835,-15.761987889999995
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87169365,-15.761465890000009
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87192425,-15.761367610000002
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87181940999999,-15.76213681999999
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.871719590000005,-15.76223472
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87188546,-15.760894400000005
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.867017829999995,-15.76111651000001
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86701684,-15.761254539999996
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86702059,-15.761413060000004
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86687964,-15.761769449999997
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.866628459999994,-15.762376719999999
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.866316499999996,-15.76312754000001
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.866996390000004,-15.764102799999991
Árvores do Campus,Árvore com Risco de Tombamento,Ponto aprovado,-47.86857142,-15.767933400000004
Árvores do Campus,Cova Aberta sem Muda,Ponto aprovado,-47.87248908333332,-15.762389599999995
Árvores do Campus,Presença de Abelhas / Maribondos,Ponto aprovado,-47.87243538333333,-15.762515599999995
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87253193089762,-15.760289797739079
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87240413597321,-15.76018182996104
Árvores do Campus,Cova Aberta sem Muda,Ponto aprovado,-47.87113622173957,-15.759786759858526
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.86602120999999,-15.771793300000006
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.865887969999996,-15.77248463
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.86790376,-15.764346270000004
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.873189100000005,-15.761760333333331
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.872930166666656,-15.761794599999996
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.87288765,-15.761863216666669
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.87288765,-15.761856700000004
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.86651259999999,-15.774394059999997
Árvores do Campus,Presença de Abelhas / Maribondos,Ponto aprovado,-47.870174670000004,-15.77463251
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.87304026666667,-15.761803649999996
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.87304026666667,-15.761803649999996
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.873033666666664,-15.76179736666667
Árvores do Campus,Árvore com Risco de Tombamento,Ponto aprovado,-47.872705700000004,-15.762671516666675
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87096252,-15.77239148
Árvores do Campus,Presença de Abelhas / Maribondos,Ponto aprovado,-47.860334,-15.763082699999993
Árvores do Campus,Cova Aberta sem Muda,Ponto aprovado,-47.87259778333334,-15.762835783333337
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.8603213,-15.76321489999999
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.86870916,-15.767612049999995
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.873748166666665,-15.762831799999999
Árvores do Campus,Cova Aberta sem Muda,Ponto aprovado,-47.869089743409205,-15.759289588031887
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.86986223,-15.768918119999999
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.87105060999999,-15.771500319999994
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87093215,-15.772427320000002
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.86766976999999,-15.77499492
Árvores do Campus,Árvore com Risco de Tombamento,Ponto aprovado,-47.868053067246976,-15.764357441352315
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86915328999999,-15.765904519999992
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86903861,-15.765969389999995
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86893097,-15.766027620000003
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.868492849999996,-15.766331780000003
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86824475,-15.766489950000011
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.86814754,-15.766556420000006
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86802581999999,-15.766652519999996
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.867748309999996,-15.766672459999999
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86828561,-15.766141609999998
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86845531,-15.766004099999995
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86852947,-15.765956050000003
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.869043319999996,-15.765700830000005
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.868443389999996,-15.765899320000003
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86813343,-15.766185439999992
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86752187,-15.766331489999999
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.86757786,-15.766221210000008
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86819085999999,-15.765941420000008
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86833167999999,-15.765843969999997
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.868544719999996,-15.765577
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86871897999999,-15.765485630000002
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86889101,-15.765368539999997
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86870496,-15.765281859999993
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86854594,-15.765460029999993
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86841629,-15.765419499999991
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86782942,-15.765877510000006
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86779863,-15.765862960000007
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.867480449999995,-15.766075449999997
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.8677072,-15.765870659999997
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86814180999999,-15.765586080000002
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86841516999999,-15.765384349999996
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.872618861599655,-15.760299376164115
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.867629629999996,-15.770323919999992
Árvores do Campus,Árvore Tombada,Ponto aprovado,-47.86744818999999,-15.770456209999995
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.86492746999999,-15.770858699999998
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.86588673999999,-15.772451270000001
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.86678738,-15.774788559999992
Árvores do Campus,Cova Aberta sem Muda,Ponto aprovado,-47.87022413375148,-15.757294131023038
Árvores do Campus,Árvore com Risco de Tombamento,Ponto aprovado,-47.86946491999999,-15.768370800000003
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.872704133333336,-15.763763683333329
Árvores do Campus,Árvore com Risco de Tombamento,Ponto aprovado,-47.87269141666667,-15.764470483333325
Árvores do Campus,Árvore Tombada,Ponto aprovado,-47.87228088333333,-15.764304599999997
Árvores do Campus,Presença de Abelhas / Maribondos,Ponto aprovado,-47.87210791666666,-15.764255816666667
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87140366666665,-15.764004233333326
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87114103333333,-15.764790716666665
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.87068283333333,-15.765147633333337
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.87067115,-15.765238199999997
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.8763689088318,-15.749385776516963
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87649424682924,-15.749627821652895
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.87683086051667,-15.749565884820262
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.86968655,-15.766424433333327
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86955008333333,-15.766492733333322
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87003571666667,-15.765990033333335
Árvores do Campus,Árvore com Risco de Tombamento,Ponto aprovado,-47.870354199999994,-15.765522600000004
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.87168105000001,-15.765255750000001
Árvores do Campus,Árvore cruzando/tocando rede elétrica,Ponto aprovado,-47.87186276666666,-15.765028283333335
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.86821622,-15.763763230000006
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.867922070000006,-15.761766399999996
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.86796867,-15.761477349999996
Árvores do Campus,Cova Aberta sem Muda,Ponto aprovado,-47.86712209,-15.760545
Árvores do Campus,Cova Aberta sem Muda,Ponto aprovado,-47.86883528,-15.761014369999993
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.868981049999995,-15.761117939999998
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.868952549999996,-15.761135769999992
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.86893611,-15.761242119999997
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.869751259999994,-15.76096910000001
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.870213119999995,-15.760502559999992
Árvores do Campus,Presença de Abelhas / Maribondos,Ponto aprovado,-47.87023507999999,-15.774659760000002
Árvores do Campus,Árvore tocando na Janela,Ponto aprovado,-47.869535899999995,-15.76845671999999
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87261175418484,-15.759460311709855
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87205804127804,-15.759102959909107
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.86998995801496,-15.75907974376399
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87039189413128,-15.759509757205656
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.871683136392974,-15.75995001421087
Árvores do Campus,Árvore tocando na Janela,Ponto aprovado,-47.871571149542575,-15.759993433919096
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.86642414,-15.771602409999993
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.86701799,-15.770805249999999
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.86922084172057,-15.763599118231427
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86594100999999,-15.768368849999996
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86596442,-15.768265190000003
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86606644,-15.768209560000006
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86608792999999,-15.768005379999995
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.86633808999999,-15.767031110000001
Árvores do Campus,Árvore Doente,Ponto aprovado,-47.871974449999996,-15.763320633333333
Árvores do Campus,Raízes Danificando Pavimento,Ponto aprovado,-47.872188599999994,-15.763123250000005
Árvores do Campus,Árvore com Necessidade de Poda,Ponto aprovado,-47.873260483333326,-15.763058683333336
Árvores do Campus,Presença de Abelhas / Maribondos,Ponto aprovado,-47.8736004,-15.762801816666672
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87362091666667,-15.762790250000002
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87362043333333,-15.762831116666662
Árvores do Campus,Árvore com Risco de Tombamento,Ponto aprovado,-47.8736078,-15.762737599999998
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.86773788,-15.764389240000007
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.86774773,-15.764377349999997
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.870366874778874,-15.759540463396853
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87250160344774,-15.759576529493902
Árvores do Campus,Galhos Quebrados,Ponto aprovado,-47.87101413189395,-15.759714893476625
Árvores do Campus,Árvore tocando na Janela,Ponto aprovado,-47.87162745413907,-15.759912749300858
Árvores do Campus,Árvore Tombada,Ponto aprovado,-47.86992685,-15.771132019999998
Resíduos,Papel,Ponto aprovado,-47.87028701887045,-15.77062329902074
Resíduos,Plástico,Ponto aprovado,-47.86951454267414,-15.76965274899913
Resíduos,conteiners,Ponto aprovado,-47.868929699999995,-15.7638744
Resíduos,conteiners,Ponto aprovado,-47.86887617756968,-15.756865239890622
Resíduos,conteiners,Ponto aprovado,-47.86888616806791,-15.756876869292944
Resíduos,conteiners,Ponto aprovado,-47.870715631201165,-15.75762227860072
Resíduos,conteiners,Ponto aprovado,-47.86688793,-15.765756640000003
Resíduos,Outros Resíduos,Ponto aprovado,-47.86642717,-15.765238599999998
Resíduos,Orgânico,Ponto aprovado,-47.86803177,-15.760208799999997
Resíduos,conteiners,Ponto aprovado,-47.87147776999999,-15.770492709999996
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.86955079999999,-15.761924739999998
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.86941238,-15.76290029
Resíduos,Outros Resíduos,Ponto aprovado,-47.86850689999999,-15.763942829999996
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.86812741,-15.763968799999995
Resíduos,conteiners,Ponto aprovado,-47.8702581,-15.772741290000006
Resíduos,Orgânico,Ponto aprovado,-47.86791554999999,-15.764089199999999
Resíduos,Outros Resíduos,Ponto aprovado,-47.86763300999999,-15.764498339999994
Resíduos,Metal,Ponto aprovado,-47.86740571,-15.76469505
Resíduos,conteiners,Ponto aprovado,-47.87018515,-15.773389169999998
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.86670483,-15.765199989999997
Resíduos,Outros Resíduos,Ponto aprovado,-47.87056259999999,-15.765100233333332
Resíduos,conteiners,Ponto aprovado,-47.87060511666667,-15.765035716666665
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.87094939999999,-15.763966339999989
Resíduos,Vidro,Ponto aprovado,-47.870244500000005,-15.76562229999999
Resíduos,Outros Resíduos,Ponto aprovado,-47.87118536999999,-15.764045200000004
Resíduos,conteiners,Ponto aprovado,-47.867084139999996,-15.774978369999992
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.87110462999999,-15.763509679999999
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.87111555999999,-15.76349658
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.87171082999999,-15.763213620000002
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.87182467,-15.763044310000005
Resíduos,Plástico,Ponto aprovado,-47.87221336,-15.762356200000005
Resíduos,Outros Resíduos,Ponto aprovado,-47.872278869999995,-15.762064200000001
Resíduos,conteiners,Ponto aprovado,-47.86626345999999,-15.772102499999995
Resíduos,Outros Resíduos,Ponto aprovado,-47.8704125,-15.763065479999996
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.868340329999995,-15.763839439999996
Resíduos,Plástico,Ponto aprovado,-47.86774994999999,-15.763480200000002
Resíduos,Metal,Ponto aprovado,-47.86832868999999,-15.762811659999995
Resíduos,Plástico,Ponto aprovado,-47.86851838,-15.76255109
Resíduos,Outros Resíduos,Ponto aprovado,-47.86868876999999,-15.762226119999998
Resíduos,Outros Resíduos,Ponto aprovado,-47.86881956,-15.761842409999998
Resíduos,Vidro,Ponto aprovado,-47.86948807,-15.761661650000004
Resíduos,conteiners,Ponto aprovado,-47.87641335582589,-15.749372174755079
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.87687490213257,-15.749203898041799
Resíduos,conteiners,Ponto aprovado,-47.870727948526046,-15.757582047873772
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.87113717999999,-15.775501730000006
Resíduos,Conteiner Danificado,Ponto aprovado,-47.87017896999999,-15.772751410000001
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.87100002999999,-15.771896639999994
Resíduos,Conteiner com Tampa Quebrada,Ponto aprovado,-47.86926754,-15.769484080000005
Resíduos,Conteiner com Tampa Quebrada,Ponto aprovado,-47.86644657,-15.773074129999992
Resíduos,Conteiner com Tampa Quebrada,Ponto aprovado,-47.86625471999999,-15.772086150000009
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.87124176,-15.775513220000002
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.869732559999996,-15.768025989999998
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.86964023,-15.762225379999995
Resíduos,Plástico,Ponto aprovado,-47.86773985999999,-15.76128737
Resíduos,Plástico,Ponto aprovado,-47.86703822999999,-15.762189790000004
Resíduos,Outros Resíduos,Ponto aprovado,-47.86671118,-15.763184710000003
Resíduos,Plástico,Ponto aprovado,-47.86730117,-15.763668259999996
Resíduos,Plástico,Ponto aprovado,-47.86972297,-15.764499699999996
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.87112472999999,-15.775549120000003
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.87025778999999,-15.772736589999996
Resíduos,Resíduos Sólidos,Ponto aprovado,-47.86967204,-15.768074099999998
Resíduos,Conteiner sem Tampa,Ponto aprovado,-47.87068598012539,-15.757616073015708
Resíduos,Conteiner Danificado,Ponto aprovado,-47.866502669999996,-15.771115019999998
Infraestrutura Esgoto,Vazamento Grande,Ponto aprovado,-47.87073931617669,-15.76507021025787
